date,xejVolatility,cloudCover,viterbi_state_index,viterbi_state_label,posterior_low,posterior_normal,posterior_high,state_entropy
2019-10-03,378.5,50,0,Normal Volatility,3.1433487169021854e-09,0.9763568251629673,0.023643171693387068,0.1118976414918445
2019-10-04,98.69921875,92,1,Low Volatility,0.7003463804994994,0.2900369023261833,0.009616717174049537,0.6531043398988978
2019-10-07,131.7001953125,78,1,Low Volatility,0.8157216274523008,0.18013621024016038,0.0041421623079631485,0.4976350710591154
2019-10-08,154.0,64,1,Low Volatility,0.7316053541092895,0.26634405228605307,0.0020505936044384644,0.5936935810466857
2019-10-09,195.099609375,28,1,Low Volatility,0.5091640045100647,0.49037499761426384,0.0004609978756888096,0.6966533672551083
2019-10-10,117.7001953125,9,1,Low Volatility,0.7679082254010269,0.23182234800474982,0.0002694265944647657,0.5438817436890072
2019-10-11,169.0,2,1,Low Volatility,0.492573722856138,0.5070676482817515,0.0003586288624996375,0.695997166786573
2019-10-14,339.2998046875,25,0,Normal Volatility,9.205245751531172e-07,0.9969016998710971,0.0030973796045927,0.02100046695695495
2019-10-15,130.5,55,1,Low Volatility,0.7126909064837559,0.2863519940432755,0.000957099472550101,0.6061398598122233
2019-10-16,149.3994140625,58,1,Low Volatility,0.8483553845533074,0.15143760649985247,0.00020700894669274352,0.4271236732731409
2019-10-17,96.1005859375,25,1,Low Volatility,0.9382944661941336,0.06164914704648141,5.6386759394063384e-05,0.23208574647606306
2019-10-18,136.2001953125,42,1,Low Volatility,0.9331372268405536,0.06682288613065468,3.988702917226275e-05,0.24578326457072552
2019-10-21,107.599609375,34,1,Low Volatility,0.9498637504487276,0.050097093033284086,3.9156517825947976e-05,0.19923553006534447
2019-10-22,118.900390625,43,1,Low Volatility,0.9402741035114144,0.059655540863483625,7.035562504600073e-05,0.2267574395550528
2019-10-23,86.30078125,0,1,Low Volatility,0.9017318372006918,0.09819354966009446,7.461313887931801e-05,0.3218715306487835
2019-10-24,202.7998046875,28,1,Low Volatility,0.5109283932888313,0.4888716140783746,0.00019999263257664167,0.6946685929671441
2019-10-25,70.2001953125,53,1,Low Volatility,0.8461499508992808,0.15359742934657863,0.00025261975401180795,0.43120183407912027
2019-10-28,101.6005859375,5,1,Low Volatility,0.9485184580472121,0.05146465808405778,1.688386849422781e-05,0.2030069953082787
2019-10-29,90.5,31,1,Low Volatility,0.9538271302696818,0.046141944269712236,3.092546074205804e-05,0.18734537290259246
2019-10-30,122.099609375,15,1,Low Volatility,0.9481766945613878,0.05179815179389653,2.5153644535930234e-05,0.2040663413322108
2019-10-31,127.7998046875,48,1,Low Volatility,0.913127804338041,0.08668098038915509,0.0001912152725312711,0.29660187625338796
2019-11-01,164.6005859375,98,1,Low Volatility,0.7980774222591849,0.20140373738745448,0.0005188403533335615,0.506668718463638
2019-11-04,171.3994140625,40,1,Low Volatility,0.7693420834738497,0.2304023728528734,0.00025554367329153575,0.5420645409942725
2019-11-05,123.7001953125,72,1,Low Volatility,0.885247471612878,0.11431883993650035,0.0004336884508491415,0.35918978474694024
2019-11-06,136.69921875,59,1,Low Volatility,0.8678642504442245,0.13153554346261762,0.0006002060935839357,0.39426314559153386
2019-11-07,149.2998046875,82,1,Low Volatility,0.737152492964696,0.26157329819905056,0.0012742088364167104,0.5840759890326226
2019-11-08,206.2998046875,43,1,Low Volatility,0.3977534596405353,0.6017179007450969,0.0005286396139409543,0.6763392862618385
2019-11-11,134.400390625,35,1,Low Volatility,0.8170057507744957,0.18277227192476844,0.0002219773009001219,0.47761590750358845
2019-11-12,88.2001953125,80,1,Low Volatility,0.9059944500711661,0.0936851770293507,0.00032037289948472745,0.31384859725915004
2019-11-13,143.7001953125,43,1,Low Volatility,0.9105998814749119,0.08929916923254146,0.00010094929292591288,0.3019336753355903
2019-11-14,82.2001953125,65,1,Low Volatility,0.9314893310656075,0.06834632309557413,0.0001643458387904471,0.2509249705340741
2019-11-15,108.400390625,78,1,Low Volatility,0.9388700223170647,0.060998422658902006,0.00013155502434428353,0.2310047788198307
2019-11-18,71.7001953125,13,1,Low Volatility,0.9352792170758796,0.0646378791684839,8.290375581478267e-05,0.24039902479418926
2019-11-19,119.2998046875,30,1,Low Volatility,0.8639524088713266,0.13578341048456682,0.000264180644428232,0.39963682618074703
2019-11-20,201.19921875,24,0,Normal Volatility,0.43950469275077453,0.5599722913245376,0.0005230159247368346,0.6899816882994968
2019-11-21,131.900390625,41,0,Normal Volatility,0.6385332572475723,0.3598894985607203,0.0015772441919254855,0.6644027573157637
2019-11-22,194.30078125,49,0,Normal Volatility,0.31970992219667765,0.6774933822551248,0.0027966955478754946,0.6448068218506873
2019-11-25,163.400390625,68,0,Normal Volatility,0.32097764872126106,0.6747783147846644,0.004244036494171414,0.6533740083550554
2019-11-26,258.2998046875,34,0,Normal Volatility,0.008403099704965621,0.9906793808293326,0.0009175194654912302,0.055853740832677856
2019-11-27,126.69921875,0,1,Low Volatility,0.8027861285659531,0.1971634922761413,5.037915754716756e-05,0.4969828188577138
2019-11-28,90.599609375,16,1,Low Volatility,0.9281393959946027,0.07173211752408028,0.00012848648108359706,0.25936663956155903
2019-11-29,84.2998046875,58,1,Low Volatility,0.9044795656167367,0.09428574107475501,0.001234693308414596,0.3217231314081039
2019-12-02,99.900390625,75,1,Low Volatility,0.7656968584775072,0.22931370481494762,0.00498943670751435,0.5685655569363289
2019-12-03,227.2998046875,60,0,Normal Volatility,0.04701941562461873,0.9354953816358922,0.017485202739785297,0.2768775985070865
2019-12-04,0.0,46,0,Normal Volatility,0.06168382185911348,0.8932403393594606,0.04507583878166884,0.41238962501175946
2019-12-05,205.8994140625,23,0,Normal Volatility,0.12239244484983279,0.8715890821331996,0.006018473016615969,0.4076488471169242
2019-12-06,82.30078125,35,0,Normal Volatility,0.5565319522398369,0.43882455246345675,0.004643495296447138,0.712531298906719
2019-12-09,209.30078125,77,0,Normal Volatility,0.27506283933924003,0.7218970327392706,0.0030401279213023444,0.6079056521547547
2019-12-10,100.900390625,18,1,Low Volatility,0.6795993207258585,0.3182150989202963,0.0021855803542388547,0.6402502178038072
2019-12-11,0.0,61,1,Low Volatility,0.38670569816229705,0.6054346734302527,0.007859628407062636,0.7093059537457483
2019-12-12,86.400390625,36,1,Low Volatility,0.8314899592703243,0.16677717255191055,0.0017328681776499503,0.46317144983485886
2019-12-13,130.1005859375,61,1,Low Volatility,0.8747577999112528,0.12451089385064862,0.0007313062381490193,0.38173159391264233
2019-12-16,170.7998046875,18,1,Low Volatility,0.7873071521656544,0.21248287075144287,0.00020997708258121378,0.5191657484892732
2019-12-17,55.80078125,52,1,Low Volatility,0.8286527415885823,0.17027612907148323,0.00107112933952856,0.46451977715976717
2019-12-18,26.7001953125,16,1,Low Volatility,0.7947473239217991,0.20477490297872739,0.00047777309952638157,0.5109724048619728
2019-12-19,141.900390625,1,1,Low Volatility,0.9005209583558488,0.09945220682617849,2.6834818083469698e-05,0.32418416057839644
2019-12-20,138.099609375,33,1,Low Volatility,0.9198095938279259,0.0801330881097198,5.731806191854069e-05,0.27970664704157455
2019-12-23,81.19921875,86,1,Low Volatility,0.9262289623253421,0.07359042593193507,0.00018061174295454308,0.2645522892458405
2019-12-24,121.30078125,33,1,Low Volatility,0.9377607906583557,0.06215802202066745,8.118732120754687e-05,0.2337052224105459
2019-12-27,54.2001953125,31,1,Low Volatility,0.9071179553148533,0.09263834423130153,0.0002437004539313313,0.3108473208619412
2019-12-30,99.599609375,44,1,Low Volatility,0.8929054428671607,0.10671419634936194,0.00038036078385427754,0.342922408940972
2019-12-31,185.7001953125,24,1,Low Volatility,0.6518246509162775,0.347914731484523,0.0002606175989255624,0.6484460764751102
2020-01-02,82.7001953125,2,1,Low Volatility,0.7395790327869117,0.26005028430422433,0.0003706829091906193,0.5762969123148715
2020-01-03,225.900390625,32,0,Normal Volatility,0.10048866576506472,0.898303937076691,0.0012073971582011458,0.335346925481439
2020-01-06,177.1005859375,5,0,Normal Volatility,0.37022670588750645,0.6294387479263257,0.0003345461865134276,0.6619332765173698
2020-01-07,171.2998046875,0,1,Low Volatility,0.5506530066546442,0.44919102351367085,0.0001559698312878822,0.689405293867869
2020-01-08,177.2998046875,1,1,Low Volatility,0.6405874674759865,0.35933464707264084,7.78854515345278e-05,0.6538144334890198
2020-01-09,139.900390625,44,1,Low Volatility,0.8373125283728932,0.16242402031822414,0.0002634513086400768,0.44605567322472683
2020-01-10,139.900390625,88,1,Low Volatility,0.8625058898400135,0.13709190725666026,0.00040220290347341527,0.4031365778127186
2020-01-13,173.3994140625,0,1,Low Volatility,0.815271551760331,0.1847090446131279,1.940362652539665e-05,0.47868539146817196
2020-01-14,121.8994140625,0,1,Low Volatility,0.9381004451440269,0.06189124673165476,8.308124425417866e-06,0.23224492040343145
2020-01-15,96.2001953125,32,1,Low Volatility,0.9538327318475932,0.046139734681381245,2.7533471162730456e-05,0.18730342546246923
2020-01-16,93.5,36,1,Low Volatility,0.9540682979465023,0.04589766679937227,3.403525443121228e-05,0.18663683032785466
2020-01-17,125.5,0,1,Low Volatility,0.9490067689674924,0.050976973585281866,1.6257446934344192e-05,0.20157657360651507
2020-01-20,77.30078125,46,1,Low Volatility,0.906113791052892,0.09346308518895073,0.00042312375851069606,0.31414601773202877
2020-01-21,145.2998046875,37,1,Low Volatility,0.7466766778671824,0.2523915878566316,0.0009317342761620123,0.5721095595704628
2020-01-22,193.0,91,0,Normal Volatility,0.24321418162963349,0.7521928308657855,0.00459298750440124,0.582780769843537
2020-01-23,251.7998046875,78,0,Normal Volatility,0.012691860676618507,0.982902955049253,0.004405184273973013,0.09627080282664656
2020-01-24,66.19921875,64,1,Low Volatility,0.6900650082998917,0.30703878229353315,0.002896209406874001,0.6354651453962925
2020-01-28,96.400390625,35,1,Low Volatility,0.8836051590029473,0.11472556911528319,0.00166927188193845,0.36842252044678375
2020-01-29,117.2998046875,2,1,Low Volatility,0.8348094081916085,0.16141278937386808,0.0037778024341842604,0.46618434390110264
2020-01-30,0.0,15,0,Normal Volatility,0.3146912098942033,0.5421780076345752,0.14313078247166822,0.9739803814487531
2020-01-31,106.400390625,85,0,Normal Volatility,0.33515193165597856,0.3455606200171438,0.31928744832651823,1.0980855929984836
2020-02-03,473.3994140625,63,2,High Volatility,9.554454673771435e-18,0.24739547411496227,0.7526045258847858,0.5594556488596929
2020-02-04,178.80078125,0,0,Normal Volatility,0.05719551970640601,0.8996634928512133,0.04314098744220403,0.3943821122852
2020-02-05,0.0,0,0,Normal Volatility,0.21374054305350532,0.7733291406079977,0.012930316338434963,0.5848080489788356
2020-02-06,111.3994140625,2,0,Normal Volatility,0.6122197717201397,0.38628703404813275,0.001493194231607352,0.6775365532952218
2020-02-07,209.599609375,25,0,Normal Volatility,0.20072664773331,0.7982249224241276,0.001048429842893079,0.5094136741603967
2020-02-10,182.2001953125,4,0,Normal Volatility,0.3720241276909758,0.6274967775324665,0.00047909477664113883,0.6639421998579735
2020-02-11,25.900390625,12,1,Low Volatility,0.5715610931455555,0.4254333576584447,0.003005549196260446,0.7007715128446415
2020-02-12,87.19921875,85,1,Low Volatility,0.7180471200974514,0.27655134641851303,0.005401533484167116,0.6215011251869429
2020-02-13,0.0,29,1,Low Volatility,0.46030677976465173,0.5344244698167376,0.005268750418989571,0.7196258468768288
2020-02-14,140.2001953125,76,1,Low Volatility,0.8071359677462269,0.192131003103394,0.0007330291507606757,0.4951657726556786
2020-02-17,96.0,12,1,Low Volatility,0.9369872119249116,0.06294844432975469,6.434374549659413e-05,0.2356855132217016
2020-02-18,122.900390625,54,1,Low Volatility,0.9354743809039149,0.06442325807467336,0.00010236102108448453,0.24000460173944346
2020-02-19,136.5,46,1,Low Volatility,0.9158606080816388,0.08394705304909399,0.00019233886907454674,0.2901263127690398
2020-02-20,136.5,77,1,Low Volatility,0.877930329911939,0.12117378457827507,0.0008958855095928458,0.3763239325871883
2020-02-21,136.8994140625,4,1,Low Volatility,0.7609484647368547,0.23579592642132757,0.003255608841937791,0.5672045944813972
2020-02-24,0.0,28,0,Normal Volatility,0.15445442542998858,0.7190447449967267,0.12650082957327446,0.7872036777539293
2020-02-25,315.7998046875,15,0,Normal Volatility,1.5421071754234954e-06,0.7979184535146246,0.202080004378616,0.5032942677918144
2020-02-26,276.7998046875,52,0,Normal Volatility,5.161442030604664e-05,0.6009636682222267,0.3989847173577852,0.6731327132794571
2020-02-27,260.400390625,92,0,Normal Volatility,0.00012815594141959622,0.3327265422232135,0.6671453018357705,0.6373176087390655
2020-02-28,414.400390625,47,2,High Volatility,8.263605615994758e-15,0.027606888065720096,0.9723931119344992,0.12632243117635814
2020-03-02,420.2998046875,42,2,High Volatility,2.0374608201371743e-15,0.019062614390592085,0.980937385609219,0.09436821000105138
2020-03-03,187.80078125,91,2,High Volatility,0.0013757427470148654,0.15322397331247609,0.8454002839402261,0.4384711255661262
2020-03-04,270.599609375,54,2,High Volatility,4.0903547690071685e-05,0.2071624277280831,0.7927966687240259,0.5106174598062287
2020-03-05,175.19921875,57,2,High Volatility,0.019000822143438685,0.1938370378082284,0.787162140047976,0.5817255929421881
2020-03-06,282.19921875,62,2,High Volatility,6.815141974638169e-06,0.11837349600186117,0.8816196888563097,0.36375875221736453
2020-03-09,1817.7998046875,64,2,High Volatility,0.0,5.056976766895887e-88,1.0,1.1644119319071696e-86
2020-03-10,849.39990234375,36,2,High Volatility,2.0993852830259877e-103,1.3722196728212365e-16,1.0,3.159652562951346e-15
2020-03-11,480.10009765625,38,2,High Volatility,2.79041787623986e-37,4.767848258333278e-05,0.9999523215171988,0.0005221273739044243
2020-03-12,757.2998046875,62,2,High Volatility,1.4508706787294028e-69,3.7226288915865664e-13,1.0,8.571669792516176e-12
2020-03-13,1220.599609375,62,2,High Volatility,6.5868215150895494e-205,2.141245257875723e-37,1.0,4.930399411228831e-36
2020-03-16,970.599609375,62,2,High Volatility,1.4531600796368109e-133,1.3711533259837898e-22,1.0,3.1571972086194798e-21
2020-03-17,448.39990234375,76,2,High Volatility,3.305611218153944e-36,8.766405455139798e-05,0.9999123359458398,0.0009066176873988414
2020-03-18,666.0,27,2,High Volatility,3.6453136186481786e-52,1.337606940538828e-09,0.9999999986621333,2.866836493396936e-08
2020-03-19,454.7998046875,35,2,High Volatility,1.8120398980129884e-27,0.0001564234609583775,0.9998435765391992,0.0015271412132216462
2020-03-20,453.19970703125,40,2,High Volatility,2.846656214449929e-22,0.00014488103588932452,0.9998551189644532,0.0014255605961089066
2020-03-23,456.80029296875,66,2,High Volatility,1.0154866577823929e-22,7.752072311442144e-05,0.9999224792772181,0.0008112486693612362
2020-03-24,383.19970703125,92,2,High Volatility,5.989528917531767e-16,0.0009531686360724854,0.9990468313640206,0.0075826871488589255
2020-03-25,419.2001953125,15,2,High Volatility,1.114493386536423e-17,0.0017810475072834722,0.9982189524930111,0.013054477209369631
2020-03-26,359.60009765625,42,2,High Volatility,8.244903789105943e-13,0.0035471219884530827,0.9964528780104233,0.023552333302778894
2020-03-27,561.30029296875,60,2,High Volatility,1.125381927224842e-33,1.702917065300496e-06,0.9999982970826697,2.4323049104630603e-05
2020-03-30,324.7001953125,31,2,High Volatility,3.2579739096413364e-13,0.017693891516748956,0.9823061084828895,0.0889230620819963
2020-03-31,357.30029296875,17,2,High Volatility,1.7761385559108e-11,0.015447579261070515,0.9845524207211737,0.07974873234769625
2020-04-01,548.0,79,2,High Volatility,2.3433604702604953e-31,3.565858879156783e-06,0.9999964341413855,4.8296362639062876e-05
2020-04-02,322.69970703125,37,2,High Volatility,5.218404269639005e-13,0.008696565185342363,0.9913034348136814,0.04992233847056799
2020-04-03,645.89990234375,48,2,High Volatility,3.8610880267503266e-46,1.799557958993545e-08,0.9999999820047379,3.3891294648202115e-07
2020-04-06,389.7998046875,67,2,High Volatility,4.354299245021577e-19,0.024206587707865927,0.975793412292257,0.1139870861558177
2020-04-07,318.7998046875,72,2,High Volatility,3.7246534867747905e-08,0.3260380493244057,0.673961913429408,0.631337930754772
2020-04-08,184.60009765625,18,0,Normal Volatility,0.03072293494447665,0.8801613930570452,0.0891156719982719,0.43481842436790585
2020-04-09,257.89990234375,0,0,Normal Volatility,0.0007810284045896047,0.9845462109455271,0.014672760649664354,0.08286684972243989
2020-04-14,197.39990234375,56,0,Normal Volatility,0.04734407944132736,0.9353363069118652,0.017319613646521723,0.2771875938726248
2020-04-15,271.60009765625,95,0,Normal Volatility,0.0003339006511591326,0.9735218263967201,0.02614427295230962,0.12407025654844893
2020-04-16,206.7998046875,40,0,Normal Volatility,0.0472005311572694,0.9365040715707798,0.01629539727181169,0.2726418094763185
2020-04-17,173.19970703125,71,0,Normal Volatility,0.1505917020583199,0.8258954472103462,0.023512850731036757,0.5312588821443048
2020-04-20,312.60009765625,80,0,Normal Volatility,5.1422126800445e-06,0.96214894111055,0.037845916676666785,0.1611044348237013
2020-04-21,199.39990234375,18,0,Normal Volatility,0.042938549156348545,0.9477459659730171,0.009315484870699966,0.22959421780643735
2020-04-22,282.0,32,0,Normal Volatility,0.0001019215135952948,0.9883532588615341,0.011544819624423153,0.06402287084355637
2020-04-23,197.7001953125,83,0,Normal Volatility,0.08714396068883759,0.9000808896743367,0.0127751496372497,0.36310313659812843
2020-04-24,198.10009765625,41,0,Normal Volatility,0.19803297361067515,0.7899873915608597,0.011979634828324209,0.5599138362690335
2020-04-27,111.60009765625,19,1,Low Volatility,0.6257029546419347,0.3442775811844479,0.03001946417375169,0.7657304317355653
2020-04-28,140.39990234375,93,1,Low Volatility,0.4094350542992099,0.3882083261310401,0.20235661956968634,1.0562538737265306
2020-04-29,372.2001953125,85,2,High Volatility,1.920621236168431e-10,0.1036619936216849,0.8963380061866448,0.33305549282856656
2020-04-30,571.7001953125,63,2,High Volatility,3.683377543002809e-34,3.1225434930852343e-06,0.9999968774567244,4.270659343127702e-05
2020-05-01,471.0,70,2,High Volatility,3.3823446077653345e-24,0.001612412324045462,0.9983875876758641,0.011978961441736206
2020-05-04,304.5,35,0,Normal Volatility,7.46716423639095e-09,0.4396026277957891,0.5603973647366016,0.6858337915843722
2020-05-05,303.60009765625,24,0,Normal Volatility,3.566443741090013e-06,0.761441400246525,0.23855503330941671,0.5494559449234068
2020-05-06,198.60009765625,74,0,Normal Volatility,0.09029746190676116,0.8125247909532354,0.09717774713965639,0.6123628432592642
2020-05-07,147.30029296875,61,0,Normal Volatility,0.33882723417989785,0.6127534960182277,0.04841926980211022,0.8134295774381903
2020-05-08,196.69970703125,59,0,Normal Volatility,0.13430651277597994,0.8368407431663099,0.02885274405792923,0.5209960540929198
2020-05-11,203.0,66,0,Normal Volatility,0.05851413315775138,0.9164286876144782,0.0250571792279919,0.33844494327582275
2020-05-12,222.39990234375,71,0,Normal Volatility,0.0139610357076667,0.9588758448984455,0.02716311939345571,0.19784843560432758
2020-05-13,241.7001953125,39,0,Normal Volatility,0.002854732075876743,0.9675564518942545,0.02958881602954711,0.15279995953745412
2020-05-14,208.60009765625,42,0,Normal Volatility,0.02442484266452804,0.922790197145993,0.05278496018916766,0.32008658732580686
2020-05-15,227.39990234375,22,0,Normal Volatility,0.005828045236541379,0.8538595243684833,0.1403124303951038,0.4404430788040107
2020-05-18,0.0,84,2,High Volatility,0.0078066877500839685,0.3296486559255476,0.662544656324019,0.6764523778070912
2020-05-19,410.7001953125,60,2,High Volatility,5.155867036598042e-13,0.2690250451195196,0.7309749548796957,0.5822867148677293
2020-05-20,166.30029296875,65,0,Normal Volatility,0.052853997231177056,0.5927212330879852,0.35442476968058734,0.8330444553074555
2020-05-21,204.19970703125,56,0,Normal Volatility,0.029174352690953993,0.7809900619694691,0.1898355853399108,0.6116011234763649
2020-05-22,262.5,94,0,Normal Volatility,0.0005264552529851773,0.8695267315772679,0.12994681316988135,0.39071299261403925
2020-05-25,214.0,57,0,Normal Volatility,0.016147067423519346,0.9197477282429105,0.06410520433316921,0.3196770775335479
2020-05-26,261.2001953125,48,0,Normal Volatility,0.000489117303760979,0.9636937430695077,0.03581713962639481,0.1586145892533896
2020-05-27,243.60009765625,65,0,Normal Volatility,0.006770021228949592,0.9773603056466215,0.015869673124068947,0.12195295216981517
2020-05-28,167.80029296875,50,0,Normal Volatility,0.39387834684868633,0.6016721443112389,0.004449508839956693,0.6967506433002437
2020-05-29,130.7998046875,0,0,Normal Volatility,0.5751190305356523,0.42371788869978155,0.0011630807648418183,0.6898431198752831
2020-06-01,253.0,59,0,Normal Volatility,0.012268113753144301,0.9779981642938204,0.009733721953360227,0.12083507070711988
2020-06-02,100.5,80,0,Normal Volatility,0.3810916675150935,0.5996644889919797,0.01924384349273111,0.7503284167776486
2020-06-03,239.19970703125,45,0,Normal Volatility,0.008948209790168827,0.9669140063765275,0.02413778383336867,0.1646235203981545
2020-06-04,294.7998046875,33,0,Normal Volatility,3.066987262917653e-05,0.9549091109730865,0.0450602191544323,0.18405305071496147
2020-06-05,149.5,0,0,Normal Volatility,0.20796739590410343,0.7144478854517162,0.07758471864451699,0.765152667006297
2020-06-09,435.7001953125,77,2,High Volatility,2.775193204012567e-15,0.10110302539130757,0.8988969746088691,0.32749983060850824
2020-06-10,243.599609375,13,2,High Volatility,0.00011312522959532004,0.14846583868958194,0.8514210360808696,0.42116158131293435
2020-06-11,450.1005859375,88,2,High Volatility,5.342862341979062e-19,0.0011999258841169315,0.9988000741162584,0.009269301803319563
2020-06-12,499.39990234375,80,2,High Volatility,3.522954285207024e-26,2.2378572408826825e-05,0.999977621427499,0.00026199479703305266
2020-06-15,337.60009765625,58,2,High Volatility,8.911262923114108e-13,0.012150114359929135,0.9878498856392176,0.06566306821063425
2020-06-16,427.7001953125,59,2,High Volatility,7.565717926646337e-16,0.030963521600083747,0.9690364784000334,0.1380756757914437
2020-06-17,160.10009765625,47,0,Normal Volatility,0.0074311217806364745,0.723063547883752,0.26950533033585927,0.6242537270301153
2020-06-18,222.10009765625,26,0,Normal Volatility,0.02550310121725353,0.9322139187837103,0.04228297999869495,0.2927613317777099
2020-06-19,141.7998046875,44,0,Normal Volatility,0.399016304173685,0.583597223671585,0.017386472154931845,0.7513414157142343
2020-06-22,184.10009765625,49,0,Normal Volatility,0.21378728819267848,0.7742761362580942,0.011936575549550335,0.5807628490310037
2020-06-23,240.19970703125,77,0,Normal Volatility,0.012580932981218,0.9716406426102965,0.015778424408763626,0.14846861076669846
2020-06-24,164.599609375,60,0,Normal Volatility,0.18360844854251113,0.8015911066070192,0.014800444850648273,0.5508400241507049
2020-06-25,336.60009765625,25,0,Normal Volatility,3.847474283017687e-07,0.9819768680675397,0.01802274718466438,0.0902469396218826
2020-06-26,144.30029296875,44,0,Normal Volatility,0.2935341830858551,0.6963033080000961,0.010162508914310241,0.6584799242737727
2020-06-29,287.39990234375,1,0,Normal Volatility,7.419729567066058e-05,0.9902318454850743,0.009693957219182987,0.05536944988482935
2020-06-30,400.7998046875,38,0,Normal Volatility,1.79746716916185e-11,0.9559079181746191,0.044092081807180154,0.1807377500539283
2020-07-01,98.89990234375,29,1,Low Volatility,0.6674351738040851,0.3213427299992265,0.011222096196938676,0.6850418645034916
2020-07-02,135.0,43,1,Low Volatility,0.633275470276519,0.36153201277097236,0.005192516952532478,0.684451542648769
2020-07-03,246.39990234375,61,0,Normal Volatility,0.03154738292426797,0.9635454690105972,0.004907148065042458,0.1709095562432125
2020-07-06,94.0,71,1,Low Volatility,0.6033763407853852,0.3910390850250483,0.005584574189860974,0.7009709052615551
2020-07-07,178.60009765625,51,1,Low Volatility,0.5158960260830051,0.48127419399884164,0.0028297799184871138,0.7100142347478011
2020-07-08,144.7001953125,32,1,Low Volatility,0.530116525984002,0.4674891604145531,0.0023943136012976995,0.7063607856942992
2020-07-09,254.39990234375,48,0,Normal Volatility,0.005502626810393247,0.9884224488573496,0.006074924331978797,0.07114174777621281
2020-07-10,191.099609375,86,0,Normal Volatility,0.12663712347479517,0.8673471287318446,0.006015747793427442,0.4158848463891843
2020-07-13,198.19970703125,7,0,Normal Volatility,0.2321709020023384,0.7673512118920712,0.0004778861059596482,0.5458916591078207
2020-07-14,145.60009765625,36,1,Low Volatility,0.6825661880280982,0.31694255638204005,0.0004912555897607034,0.6285898038427169
2020-07-15,166.7998046875,23,1,Low Volatility,0.751372860694578,0.24847030368372636,0.0001568356213639138,0.5621343020477235
2020-07-16,139.099609375,5,1,Low Volatility,0.8549255139054518,0.1449567231229215,0.00011776297168907153,0.4150250289165795
2020-07-17,67.19970703125,32,1,Low Volatility,0.758879780862516,0.23968648521271924,0.001433733924437324,0.5611451139746404
2020-07-20,204.2001953125,52,0,Normal Volatility,0.1840303286813385,0.8128958234829694,0.0030738478359189584,0.4976747264949348
2020-07-21,214.10009765625,54,0,Normal Volatility,0.10564750077947203,0.8917313706311103,0.0026211285898261405,0.355222496712343
2020-07-22,173.0,57,1,Low Volatility,0.5073064132081991,0.4920940291560313,0.0005995576357819924,0.6976635035673497
2020-07-23,96.7001953125,27,1,Low Volatility,0.8882260538312879,0.11166466068324109,0.00010928548576049297,0.35107481222987613
2020-07-24,102.39990234375,34,1,Low Volatility,0.9432365416047687,0.056710949760110284,5.250863534707551e-05,0.21838688410904308
2020-07-27,123.5,28,1,Low Volatility,0.9403382132177159,0.059611173206362736,5.0613575679937e-05,0.22644444382583964
2020-07-28,135.30029296875,40,1,Low Volatility,0.9039485670970451,0.09585947209597555,0.00019196080717604933,0.3177043049381273
2020-07-29,162.0,23,1,Low Volatility,0.7983483226464009,0.2008246483430383,0.0008270290108039742,0.5080546873748654
2020-07-30,77.60009765625,45,1,Low Volatility,0.7040802176353324,0.28546751627698425,0.010452266087562083,0.6525776035723185
2020-07-31,287.5,74,0,Normal Volatility,0.00023656679404331866,0.9508316375859059,0.04893179562007357,0.19755771897979663
2020-08-03,0.0,77,0,Normal Volatility,0.05930677429090543,0.8646327493320386,0.07606047637677642,0.48925374044632275
2020-08-04,190.099609375,29,0,Normal Volatility,0.2955033022339473,0.701259735939553,0.0032369618268657764,0.6276595662275836
2020-08-05,94.2001953125,16,1,Low Volatility,0.8504058204463046,0.14925420103554685,0.0003399785181997131,0.4244134777082303
2020-08-06,131.2998046875,98,1,Low Volatility,0.9046467162968016,0.09507860003163708,0.0002746836718240551,0.3166325584556131
2020-08-07,101.0,100,1,Low Volatility,0.9232222642868788,0.07638310935430045,0.00039462635882420643,0.27330164454401334
2020-08-10,132.19970703125,60,1,Low Volatility,0.9042779280050105,0.09497906991815534,0.0007430020764951934,0.31993040759807173
2020-08-11,96.7998046875,80,1,Low Volatility,0.8283748830794245,0.16831189024326026,0.0033132266775195854,0.47481334346946696
2020-08-12,0.0,59,1,Low Volatility,0.40899849372176683,0.580603624365517,0.01039788191239786,0.7288075251826058
2020-08-13,153.2001953125,60,1,Low Volatility,0.7363277011508232,0.26214848857221634,0.0015238102767627943,0.5862354304833638
2020-08-14,115.39990234375,64,1,Low Volatility,0.9016934175633149,0.09784219762208532,0.00046438481492198496,0.32429627116918186
2020-08-17,98.5,51,1,Low Volatility,0.9295893662928961,0.07004831622331377,0.0003623174836724849,0.256970480187144
2020-08-18,102.19970703125,65,1,Low Volatility,0.8829076267199419,0.11626821511216863,0.0008241581682905168,0.3659975077155003
2020-08-19,155.89990234375,50,1,Low Volatility,0.6112090752086997,0.3872922457800931,0.0014986790114310184,0.6780303098046344
2020-08-20,293.2001953125,43,0,Normal Volatility,0.0003732780309778316,0.9975115300536963,0.0021151919153821978,0.01845836595603535
2020-08-21,137.7001953125,48,1,Low Volatility,0.7168753519739216,0.2826418442423171,0.0004828037834205228,0.5994400661285226
2020-08-24,104.89990234375,58,1,Low Volatility,0.9035396952471872,0.09625041118424593,0.00020989356898492125,0.31873148925891365
